Hole ID,TOP,BOTTOM,LITH,Description,Lith_2,Grouped,Aquifer_Units,aquifer,start_x,start_y,start_z,end_z
27723,17,41,CLAY,blue,Clay,Clay,,Clay,2923589.131,-213054.5834,917.7697664,893.7697664
27723,41,48,CLAY,"sandy, blue",Clay,Clay,,Clay,2923589.131,-213054.5834,893.7697664,886.7697664
27723,48,53,SAND,"lenses of clay, blue",Sand,Aquifer,,Sand,2923589.131,-213054.5834,886.7697664,881.7697664
27723,53,132,SAND & GRAVEL,blue,Sand and gravel,Aquifer,,Sand and gravel,2923589.131,-213054.5834,881.7697664,802.7697664
27723,132,138,CLAY,"sandy, blue",Clay,Clay,,Clay,2923589.131,-213054.5834,802.7697664,796.7697664
27723,138,140,SAND,blue,Sand,Aquifer,,Sand,2923589.131,-213054.5834,796.7697664,794.7697664
27723,140,145,CLAY,"sandy, lenses of sand, blue",Clay,Clay,,Clay,2923589.131,-213054.5834,794.7697664,789.7697664
27723,145,197,CLAY,"sandy, blue",Clay,Clay,,Clay,2923589.131,-213054.5834,789.7697664,737.7697664
27723,197,220,SAND,blue,Sand,Aquifer,,Sand,2923589.131,-213054.5834,737.7697664,714.7697664
27723,220,264,CLAY,"sandy, blue",Clay,Clay,,Clay,2923589.131,-213054.5834,714.7697664,670.7697664
27723,264,317,SAND,blue,Sand,Aquifer,,Sand,2923589.131,-213054.5834,670.7697664,617.7697664
27723,317,337,CLAY,"hard, blue",Clay,Clay,,Clay,2923589.131,-213054.5834,617.7697664,597.7697664
27723,337,347,SAND,"dirty, blue",Sand,Aquifer,,Sand,2923589.131,-213054.5834,597.7697664,587.7697664
27723,347,358,BEDROCK,"decomposed, hard, green",Bedrock,Bedrock,,Bedrock,2923589.131,-213054.5834,587.7697664,576.7697664
27724,0,1,TOPSOIL,black,Soil,Clay,,Soil,2936228.113,-214385.9655,953.4248944,952.4248944
27724,1,25,CLAY,"sticky, yellow",Clay,Clay,,Clay,2936228.113,-214385.9655,952.4248944,928.4248944
27724,25,80,CLAY,"with strips of coarse gravel, gray",Clay,Clay,,Clay,2936228.113,-214385.9655,928.4248944,873.4248944
27724,80,150,CLAY,"hard, blue",Clay,Clay,,Clay,2936228.113,-214385.9655,873.4248944,803.4248944
27724,150,200,CLAY,very hard,Clay,Clay,,Clay,2936228.113,-214385.9655,803.4248944,753.4248944
27724,200,230,CLAY,no description,Clay,Clay,,Clay,2936228.113,-214385.9655,753.4248944,723.4248944
27724,230,254,SAND,white,Sand,Aquifer,,Sand,2936228.113,-214385.9655,723.4248944,699.4248944
27725,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2932586.731,-222153.9384,944.0089997,943.0089997
27725,1,40,CLAY,yellow,Clay,Clay,,Clay,2932586.731,-222153.9384,943.0089997,904.0089997
27725,40,120,CLAY,blue,Clay,Clay,,Clay,2932586.731,-222153.9384,904.0089997,824.0089997
27725,120,140,SAND,"poor quality, bad",Sand,Aquifer,,Sand,2932586.731,-222153.9384,824.0089997,804.0089997
27725,140,190,CLAY,"with streaks of sand, gray",Clay,Clay,,Clay,2932586.731,-222153.9384,804.0089997,754.0089997
27725,190,233,CLAY,"very hard, dark colored",Clay,Clay,,Clay,2932586.731,-222153.9384,754.0089997,711.0089997
27725,233,242,SAND,"two strips separated by a layer of clay, white",Sand,Aquifer,,Sand,2932586.731,-222153.9384,711.0089997,702.0089997
27726,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2922448.894,-228112.4521,952.5071285,951.5071285
27726,1,40,CLAY,yellow,Clay,Clay,,Clay,2922448.894,-228112.4521,951.5071285,912.5071285
27726,40,80,CLAY,"soft, blue",Clay,Clay,,Clay,2922448.894,-228112.4521,912.5071285,872.5071285
27726,80,120,SHALE,hard,Shale,Bedrock,,Shale,2922448.894,-228112.4521,872.5071285,832.5071285
27726,120,200,SHALE,"hard, gray",Shale,Bedrock,,Shale,2922448.894,-228112.4521,832.5071285,752.5071285
27726,200,245,SHALE,hard,Shale,Bedrock,,Shale,2922448.894,-228112.4521,752.5071285,707.5071285
27726,245,258,SANDSTONE,"coarse, white",Sandstone,Bedrock,,Sandstone,2922448.894,-228112.4521,707.5071285,694.5071285
27727,0,2,TOPSOIL,"& wood, black/brown",Soil,Clay,,Soil,2918263.061,-178691.2116,938.2295882,936.2295882
27727,2,19,CLAY,brown,Clay,Clay,,Clay,2918263.061,-178691.2116,936.2295882,919.2295882
27727,19,42,CLAY,blue,Clay,Clay,,Clay,2918263.061,-178691.2116,919.2295882,896.2295882
27727,42,142,CLAY,"sandy, blue",Clay,Clay,,Clay,2918263.061,-178691.2116,896.2295882,796.2295882
27727,142,143,ROCK,gray,Boulders,Bedrock,,Boulders,2918263.061,-178691.2116,796.2295882,795.2295882
27727,143,247,CLAY,"sandy, blue",Clay,Clay,,Clay,2918263.061,-178691.2116,795.2295882,691.2295882
27727,247,253,SAND,"w/lenses of clay, blue",Sand,Aquifer,,Sand,2918263.061,-178691.2116,691.2295882,685.2295882
27727,253,257,CLAY,"sandy, blue",Clay,Clay,,Clay,2918263.061,-178691.2116,685.2295882,681.2295882
27727,257,261,SAND,"w/lenses of clay, blue",Sand,Aquifer,,Sand,2918263.061,-178691.2116,681.2295882,677.2295882
27727,261,271,SAND,gray,Sand,Aquifer,,Sand,2918263.061,-178691.2116,677.2295882,667.2295882
27727,271,275,CLAY,"sandy, blue",Clay,Clay,,Clay,2918263.061,-178691.2116,667.2295882,663.2295882
27727,275,283,SAND,gray,Sand,Aquifer,,Sand,2918263.061,-178691.2116,663.2295882,655.2295882
27727,283,311,CLAY,"sandy, w/small lenses of sand, blue",Clay,Clay,,Clay,2918263.061,-178691.2116,655.2295882,627.2295882
27727,311,313,ROCK,no description,Boulders,Bedrock,,Boulders,2918263.061,-178691.2116,627.2295882,625.2295882
27727,313,328,CLAY,"sandy, gray",Clay,Clay,,Clay,2918263.061,-178691.2116,625.2295882,610.2295882
27727,328,352,SHALE,red/gray,Shale,Bedrock,,Shale,2918263.061,-178691.2116,610.2295882,586.2295882
27727,352,370,SANDSTONE,gray,Sandstone,Bedrock,,Sandstone,2918263.061,-178691.2116,586.2295882,568.2295882
27727,370,390,SHALE,red,Shale,Bedrock,,Shale,2918263.061,-178691.2116,568.2295882,548.2295882
27728,0,2,TOPSOIL,no description,Soil,Clay,,Soil,2931632.352,-194399.0531,945.992772,943.992772
27728,2,30,CLAY,yellow,Clay,Clay,,Clay,2931632.352,-194399.0531,943.992772,915.992772
27728,30,120,CLAY,"soft, blue",Clay,Clay,,Clay,2931632.352,-194399.0531,915.992772,825.992772
27728,120,245,CLAY,hard,Clay,Clay,,Clay,2931632.352,-194399.0531,825.992772,700.992772
27728,245,275,SAND,"no good, white",Sand,Aquifer,,Sand,2931632.352,-194399.0531,700.992772,670.992772
27728,275,300,CLAY,"shale, hard",Clay,Clay,,Clay,2931632.352,-194399.0531,670.992772,645.992772
27728,300,345,CLAY,"shale, hard",Clay,Clay,,Clay,2931632.352,-194399.0531,645.992772,600.992772
27728,345,355,SAND,white,Sand,Aquifer,,Sand,2931632.352,-194399.0531,600.992772,590.992772
27728,355,365,SAND,white,Sand,Aquifer,,Sand,2931632.352,-194399.0531,590.992772,580.992772
27729,0,1,TOPSOIL,black,Soil,Clay,,Soil,2931394.926,-199674.8344,947.3189087,946.3189087
27729,1,20,CLAY,yellow,Clay,Clay,,Clay,2931394.926,-199674.8344,946.3189087,927.3189087
27729,20,30,CLAY,"soft, blue",Clay,Clay,,Clay,2931394.926,-199674.8344,927.3189087,917.3189087
27729,30,50,CLAY,"soft, blue",Clay,Clay,,Clay,2931394.926,-199674.8344,917.3189087,897.3189087
27729,50,90,SAND & GRAVEL,coarse,Sand and gravel,Aquifer,,Sand and gravel,2931394.926,-199674.8344,897.3189087,857.3189087
27729,90,150,CLAY,dark colored,Clay,Clay,,Clay,2931394.926,-199674.8344,857.3189087,797.3189087
27729,150,250,CLAY,very hard,Clay,Clay,,Clay,2931394.926,-199674.8344,797.3189087,697.3189087
27729,250,335,CLAY,very hard,Clay,Clay,,Clay,2931394.926,-199674.8344,697.3189087,612.3189087
27729,335,345,SANDSTONE,white,Sandstone,Bedrock,,Sandstone,2931394.926,-199674.8344,612.3189087,602.3189087
27730,0,1,TOPSOIL,black,Soil,Clay,,Soil,2918270.154,-205801.0441,941.475033,940.475033
27730,1,25,CLAY,brown,Clay,Clay,,Clay,2918270.154,-205801.0441,940.475033,916.475033
27730,25,37,CLAY,blue,Clay,Clay,,Clay,2918270.154,-205801.0441,916.475033,904.475033
27730,37,41,CLAY,"sandy, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,904.475033,900.475033
27730,41,44,SAND,no description,Sand,Aquifer,,Sand,2918270.154,-205801.0441,900.475033,897.475033
27730,44,58,CLAY,"sandy, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,897.475033,883.475033
27730,58,59,ROCK,no description,Boulders,Bedrock,,Boulders,2918270.154,-205801.0441,883.475033,882.475033
27730,59,60,GRAVEL,no description,Gravel,Aquifer,,Gravel,2918270.154,-205801.0441,882.475033,881.475033
27730,60,65,CLAY,"sandy, rocky, hard, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,881.475033,876.475033
27730,65,102,CLAY,"sandy, hard, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,876.475033,839.475033
27730,102,103,SAND,no description,Sand,Aquifer,,Sand,2918270.154,-205801.0441,839.475033,838.475033
27730,103,107,CLAY,"sandy, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,838.475033,834.475033
27730,107,137,CLAY,"sandy, rocky, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,834.475033,804.475033
27730,137,174,CLAY,"sandy, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,804.475033,767.475033
27730,174,175,SAND,no description,Sand,Aquifer,,Sand,2918270.154,-205801.0441,767.475033,766.475033
27730,175,186,CLAY,"sandy, softer, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,766.475033,755.475033
27730,186,187,SAND,no description,Sand,Aquifer,,Sand,2918270.154,-205801.0441,755.475033,754.475033
27730,187,247,CLAY,"sandy, softer, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,754.475033,694.475033
27730,247,250,SAND,no description,Sand,Aquifer,,Sand,2918270.154,-205801.0441,694.475033,691.475033
27730,250,311,CLAY,"sandy, softer, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,691.475033,630.475033
27730,311,322,SAND,no description,Sand,Aquifer,,Sand,2918270.154,-205801.0441,630.475033,619.475033
27730,322,328,SAND,"with small lenses of clay, blue",Sand,Aquifer,,Sand,2918270.154,-205801.0441,619.475033,613.475033
27730,328,332,CLAY,"sandy, harder, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,613.475033,609.475033
27730,332,341,CLAY,"sandy, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,609.475033,600.475033
27730,341,342,SAND,no description,Sand,Aquifer,,Sand,2918270.154,-205801.0441,600.475033,599.475033
27730,342,347,CLAY,"sandy, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,599.475033,594.475033
27730,347,348,SAND,no description,Sand,Aquifer,,Sand,2918270.154,-205801.0441,594.475033,593.475033
27730,348,356,CLAY,"sandy, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,593.475033,585.475033
27730,356,357,SAND,no description,Sand,Aquifer,,Sand,2918270.154,-205801.0441,585.475033,584.475033
27730,357,372,CLAY,"sandy, blue",Clay,Clay,,Clay,2918270.154,-205801.0441,584.475033,569.475033
27730,372,405,BEDROCK,"decomposed with sandy clay, white, blue/green",Bedrock,Bedrock,,Bedrock,2918270.154,-205801.0441,569.475033,536.475033
27731,0,2,TOPSOIL,no description,Soil,Clay,,Soil,2897894.319,-179673.2514,939.4537364,937.4537364
27731,2,25,CLAY,yellow,Clay,Clay,,Clay,2897894.319,-179673.2514,937.4537364,914.4537364
27731,25,50,CLAY,blue,Clay,Clay,,Clay,2897894.319,-179673.2514,914.4537364,889.4537364
27731,50,63,CLAY,"blue, (till)",Clay,Clay,,Clay,2897894.319,-179673.2514,889.4537364,876.4537364
27731,63,75,CLAY,blue,Clay,Clay,,Clay,2897894.319,-179673.2514,876.4537364,864.4537364
27731,75,169,CLAY,"blue, (till)",Clay,Clay,,Clay,2897894.319,-179673.2514,864.4537364,770.4537364
27731,169,172,SAND,medium,Sand,Aquifer,,Sand,2897894.319,-179673.2514,770.4537364,767.4537364
27731,172,204,CLAY,"blue, (till)",Clay,Clay,,Clay,2897894.319,-179673.2514,767.4537364,735.4537364
27731,204,223,SAND,medium to fine,Sand,Aquifer,,Sand,2897894.319,-179673.2514,735.4537364,716.4537364
27734,0,2,TOPSOIL,"soft, black",Soil,Clay,,Soil,2977376.117,-247542.1317,969.845192,967.845192
27734,2,26,CLAY,"soft, yellow",Clay,Clay,,Clay,2977376.117,-247542.1317,967.845192,943.845192
27734,26,54,CLAY,"gravelly, soft, gray",Clay,Clay,,Clay,2977376.117,-247542.1317,943.845192,915.845192
27734,54,87,GRAVEL,"rocky, hard, gray",Gravel,Aquifer,,Gravel,2977376.117,-247542.1317,915.845192,882.845192
27734,87,92,SAND,fine to coarse,Sand,Aquifer,,Sand,2977376.117,-247542.1317,882.845192,877.845192
27735,0,2,TOPSOIL,"medium, black",Soil,Clay,,Soil,2978914.757,-247389.6107,972.4745892,970.4745892
27735,2,3,CLAY,white,Clay,Clay,,Clay,2978914.757,-247389.6107,970.4745892,969.4745892
27735,3,16,CLAY,yellow,Clay,Clay,,Clay,2978914.757,-247389.6107,969.4745892,956.4745892
27735,16,66,CLAY,blue,Clay,Clay,,Clay,2978914.757,-247389.6107,956.4745892,906.4745892
27735,66,72,CLAY,"sandy, blue",Clay,Clay,,Clay,2978914.757,-247389.6107,906.4745892,900.4745892
27735,72,80,SAND,white,Sand,Aquifer,,Sand,2978914.757,-247389.6107,900.4745892,892.4745892
27736,0,1,TOPSOIL,"soft, blue",Soil,Clay,,Soil,2978834.192,-246809.2528,973.7952847,972.7952847
27736,1,15,CLAY,"soft, yellow",Clay,Clay,,Clay,2978834.192,-246809.2528,972.7952847,958.7952847
27736,15,54,CLAY,"medium, blue",Clay,Clay,,Clay,2978834.192,-246809.2528,958.7952847,919.7952847
27736,54,70,SAND,"medium, gray",Sand,Aquifer,,Sand,2978834.192,-246809.2528,919.7952847,903.7952847
27738,0,10,CLAY,yellow,Clay,Clay,,Clay,2964949.851,-238976.8824,961.7550387,951.7550387
27738,10,50,CLAY,"hard, yellow",Clay,Clay,,Clay,2964949.851,-238976.8824,951.7550387,911.7550387
27738,50,60,CLAY,"soft, blue",Clay,Clay,,Clay,2964949.851,-238976.8824,911.7550387,901.7550387
27738,60,80,SAND,no description,Sand,Aquifer,,Sand,2964949.851,-238976.8824,901.7550387,881.7550387
27738,80,120,CLAY,"soft, blue",Clay,Clay,,Clay,2964949.851,-238976.8824,881.7550387,841.7550387
27738,120,200,SHALE,"rocky, hard",Shale,Bedrock,,Shale,2964949.851,-238976.8824,841.7550387,761.7550387
27738,200,220,CLAY,hard,Clay,Clay,,Clay,2964949.851,-238976.8824,761.7550387,741.7550387
27738,220,230,SHALE,very hard,Shale,Bedrock,,Shale,2964949.851,-238976.8824,741.7550387,731.7550387
27738,230,250,SANDSTONE,white,Sandstone,Bedrock,,Sandstone,2964949.851,-238976.8824,731.7550387,711.7550387
27739,0,4,CLAY,"medium, blue",Clay,Clay,,Clay,2970223.742,-246450.9824,969.6114129,965.6114129
27739,4,25,CLAY,"medium, yellow",Clay,Clay,,Clay,2970223.742,-246450.9824,965.6114129,944.6114129
27739,25,51,CLAY,"medium, blue",Clay,Clay,,Clay,2970223.742,-246450.9824,944.6114129,918.6114129
27739,51,52,SAND,"loose, white",Sand,Aquifer,,Sand,2970223.742,-246450.9824,918.6114129,917.6114129
27739,52,66,CLAY,"firm, blue",Clay,Clay,,Clay,2970223.742,-246450.9824,917.6114129,903.6114129
27739,66,80,SAND,"loose, white",Sand,Aquifer,,Sand,2970223.742,-246450.9824,903.6114129,889.6114129
27740,0,4,TOPSOIL,"soft, black",Soil,Clay,,Soil,2974450.12,-247803.185,971.4608762,967.4608762
27740,4,12,CLAY,"hard, yellow",Clay,Clay,,Clay,2974450.12,-247803.185,967.4608762,959.4608762
27740,12,22,CLAY,"sandy, soft, yellow",Clay,Clay,,Clay,2974450.12,-247803.185,959.4608762,949.4608762
27740,22,45,CLAY,"soft, grey",Clay,Clay,,Clay,2974450.12,-247803.185,949.4608762,926.4608762
27740,45,52,CLAY,"hard, grey",Clay,Clay,,Clay,2974450.12,-247803.185,926.4608762,919.4608762
27740,52,55,SAND,"med, brown",Sand,Aquifer,,Sand,2974450.12,-247803.185,919.4608762,916.4608762
27740,55,89,CLAY,"med, grey",Clay,Clay,,Clay,2974450.12,-247803.185,916.4608762,882.4608762
27740,89,94,SAND,"soft, grey",Sand,Aquifer,,Sand,2974450.12,-247803.185,882.4608762,877.4608762
27740,94,178,CLAY,"hard, grey",Clay,Clay,,Clay,2974450.12,-247803.185,877.4608762,793.4608762
27740,178,188,SAND,"hard, colorful",Sand,Aquifer,,Sand,2974450.12,-247803.185,793.4608762,783.4608762
27740,188,189,CLAY,"rocky, hard, grey",Clay,Clay,,Clay,2974450.12,-247803.185,783.4608762,782.4608762
27741,0,1,TOPSOIL,"soft, black",Soil,Clay,,Soil,2971715.377,-247359.8097,963.7996885,962.7996885
27741,1,30,CLAY,"hard, yellow",Clay,Clay,,Clay,2971715.377,-247359.8097,962.7996885,933.7996885
27741,30,90,CLAY,"sandy, medium hard",Clay,Clay,,Clay,2971715.377,-247359.8097,933.7996885,873.7996885
27741,90,110,CLAY,hard,Clay,Clay,,Clay,2971715.377,-247359.8097,873.7996885,853.7996885
27741,110,160,CLAY,"sandy, hard",Clay,Clay,,Clay,2971715.377,-247359.8097,853.7996885,803.7996885
27741,160,185,GRAVEL,no description,Gravel,Aquifer,,Gravel,2971715.377,-247359.8097,803.7996885,778.7996885
27742,0,1,TOPSOIL,"soft, black",Soil,Clay,,Soil,2961909.058,-257325.4046,959.1874484,958.1874484
27742,1,15,CLAY,"soft, yellow",Clay,Clay,,Clay,2961909.058,-257325.4046,958.1874484,944.1874484
27742,15,146,CLAY,"hard, blue",Clay,Clay,,Clay,2961909.058,-257325.4046,944.1874484,813.1874484
27742,146,170,SAND,"medium, gray",Sand,Aquifer,,Sand,2961909.058,-257325.4046,813.1874484,789.1874484
27743,0,2,TOPSOIL,"soft, black",Soil,Clay,,Soil,2972819.696,-230461.1798,973.0039893,971.0039893
27743,2,40,CLAY,"soft, yellow",Clay,Clay,,Clay,2972819.696,-230461.1798,971.0039893,933.0039893
27743,40,60,SAND,no description,Sand,Aquifer,,Sand,2972819.696,-230461.1798,933.0039893,913.0039893
27743,60,150,CLAY,"medium hard, blue",Clay,Clay,,Clay,2972819.696,-230461.1798,913.0039893,823.0039893
27743,150,230,CLAY,"hard, dark",Clay,Clay,,Clay,2972819.696,-230461.1798,823.0039893,743.0039893
27743,230,248,SAND,clayey,Sand,Aquifer,,Sand,2972819.696,-230461.1798,743.0039893,725.0039893
27743,248,258,SAND,white,Sand,Aquifer,,Sand,2972819.696,-230461.1798,725.0039893,715.0039893
27746,0,1,TOPSOIL,"soft, blue",Soil,Clay,,Soil,2956125.783,-224850.5866,965.2984786,964.2984786
27746,1,18,CLAY,"soft, yellow",Clay,Clay,,Clay,2956125.783,-224850.5866,964.2984786,947.2984786
27746,18,165,CLAY,blue,Clay,Clay,,Clay,2956125.783,-224850.5866,947.2984786,800.2984786
27746,165,192,SAND,"medium, gray",Sand,Aquifer,,Sand,2956125.783,-224850.5866,800.2984786,773.2984786
27746,192,195,CLAY,"hard, gray",Clay,Clay,,Clay,2956125.783,-224850.5866,773.2984786,770.2984786
27747,0,24,CLAY,"soft, yellow",Clay,Clay,,Clay,2956187.123,-226052.9891,963.0520648,939.0520648
27747,24,68,CLAY,"soft, blue",Clay,Clay,,Clay,2956187.123,-226052.9891,939.0520648,895.0520648
27747,68,173,CLAY,"hard, blue",Clay,Clay,,Clay,2956187.123,-226052.9891,895.0520648,790.0520648
27747,173,192,SAND,"soft, gray",Sand,Aquifer,,Sand,2956187.123,-226052.9891,790.0520648,771.0520648
27748,0,1,TOPSOIL,black,Soil,Clay,,Soil,2962161.126,-227538.6087,967.8789556,966.8789556
27748,1,20,CLAY,brown,Clay,Clay,,Clay,2962161.126,-227538.6087,966.8789556,947.8789556
27748,20,26,CLAY,blue,Clay,Clay,,Clay,2962161.126,-227538.6087,947.8789556,941.8789556
27748,26,30,SAND,"gravelly, colored",Sand,Aquifer,,Sand,2962161.126,-227538.6087,941.8789556,937.8789556
27748,30,34,CLAY,"sandy, gray",Clay,Clay,,Clay,2962161.126,-227538.6087,937.8789556,933.8789556
27748,34,48,SAND,"gravelly, colored",Sand,Aquifer,,Sand,2962161.126,-227538.6087,933.8789556,919.8789556
27748,48,53,SAND,"silty, gray",Sand,Aquifer,,Sand,2962161.126,-227538.6087,919.8789556,914.8789556
27748,53,58,CLAY,gray,Clay,Clay,,Clay,2962161.126,-227538.6087,914.8789556,909.8789556
27749,0,2,TOPSOIL,"soft, black",Soil,Clay,,Soil,2954411.771,-227494.375,958.8387021,956.8387021
27749,2,40,CLAY,"soft, yellow",Clay,Clay,,Clay,2954411.771,-227494.375,956.8387021,918.8387021
27749,40,90,CLAY,"soft, blue",Clay,Clay,,Clay,2954411.771,-227494.375,918.8387021,868.8387021
27749,90,110,CLAY,"firm, gray",Clay,Clay,,Clay,2954411.771,-227494.375,868.8387021,848.8387021
27749,110,160,CLAY,"hard, gray",Clay,Clay,,Clay,2954411.771,-227494.375,848.8387021,798.8387021
27749,160,285,SAND,gravelly,Sand,Aquifer,Wahpeton,Wahpeton,2954411.771,-227494.375,798.8387021,673.8387021
27750,0,1,TOPSOIL,"soft, black",Soil,Clay,,Soil,2972074.587,-235651.1194,971.6368263,970.6368263
27750,1,30,CLAY,"soft, yellow",Clay,Clay,,Clay,2972074.587,-235651.1194,970.6368263,941.6368263
27750,30,90,CLAY,"medium, gray",Clay,Clay,,Clay,2972074.587,-235651.1194,941.6368263,881.6368263
27750,90,120,CLAY,"hard, gray",Clay,Clay,,Clay,2972074.587,-235651.1194,881.6368263,851.6368263
27750,120,240,CLAY,"very hard, dark",Clay,Clay,,Clay,2972074.587,-235651.1194,851.6368263,731.6368263
27750,240,265,FINE SAND,white,Sand,Aquifer,,Sand,2972074.587,-235651.1194,731.6368263,706.6368263
27751,0,1,TOPSOIL,"soft, black",Soil,Clay,,Soil,2943854.476,-198767.2262,946.3189592,945.3189592
27751,1,23,CLAY,"soft, yellow",Clay,Clay,,Clay,2943854.476,-198767.2262,945.3189592,923.3189592
27751,23,80,CLAY,"soft, blue",Clay,Clay,,Clay,2943854.476,-198767.2262,923.3189592,866.3189592
27751,80,297,CLAY,"med, blue",Clay,Clay,,Clay,2943854.476,-198767.2262,866.3189592,649.3189592
27751,297,307,ROCK,"hard, gray",Boulders,Bedrock,,Boulders,2943854.476,-198767.2262,649.3189592,639.3189592
27751,307,318,CLAY,"hard, blue",Clay,Clay,,Clay,2943854.476,-198767.2262,639.3189592,628.3189592
27751,318,333,SAND,"med, white",Sand,Aquifer,,Sand,2943854.476,-198767.2262,628.3189592,613.3189592
27751,333,335,CLAY,"hard, blue",Clay,Clay,,Clay,2943854.476,-198767.2262,613.3189592,611.3189592
27752,0,2,TOPSOIL,black,Soil,Clay,,Soil,2962443.264,-178207.2105,969.7962742,967.7962742
27752,2,3,CLAY,gray,Clay,Clay,,Clay,2962443.264,-178207.2105,967.7962742,966.7962742
27752,3,12,CLAY,brown,Clay,Clay,,Clay,2962443.264,-178207.2105,966.7962742,957.7962742
27752,12,27,CLAY,"sandy, brown",Clay,Clay,,Clay,2962443.264,-178207.2105,957.7962742,942.7962742
27752,27,34,CLAY,"sandy, blue",Clay,Clay,,Clay,2962443.264,-178207.2105,942.7962742,935.7962742
27752,34,105,SAND,colored,Sand,Aquifer,,Sand,2962443.264,-178207.2105,935.7962742,864.7962742
27753,0,1,TOPSOIL,black,Soil,Clay,,Soil,2941309.161,-205470.4765,951.3581989,950.3581989
27753,1,3,CLAY,blue,Clay,Clay,,Clay,2941309.161,-205470.4765,950.3581989,948.3581989
27753,3,19,CLAY,yellow,Clay,Clay,,Clay,2941309.161,-205470.4765,948.3581989,932.3581989
27753,19,63,CLAY,blue,Clay,Clay,,Clay,2941309.161,-205470.4765,932.3581989,888.3581989
27753,63,70,SAND,grey,Sand,Aquifer,,Sand,2941309.161,-205470.4765,888.3581989,881.3581989
