xy_id,group_block,Grouped,Aquifer_Units,start_x,start_y,start_z,end_z,Top_Screen_Elev,Bottom_Screen_Elev,bh_id,model_unit,model_unit_4_lay
2936358.836_-173681.724,14,Clay,,2936358.836,-173681.7238,689.8637164,669.8637164,,,bh_151,DC,DC
2936358.836_-173681.724,15,Aquifer,,2936358.836,-173681.7238,669.8637164,655.8637164,,,bh_151,DC,DC
2936358.836_-173681.724,16,Clay,,2936358.836,-173681.7238,655.8637164,651.8637164,,,bh_151,DC,DC
2936358.836_-173681.724,17,Aquifer,,2936358.836,-173681.7238,651.8637164,640.8637164,,,bh_151,DC,DC
2936358.836_-173681.724,18,Clay,,2936358.836,-173681.7238,640.8637164,639.8637164,,,bh_151,DC,DC
2936358.836_-173681.724,19,Aquifer,,2936358.836,-173681.7238,639.8637164,632.8637164,,,bh_151,DC,DC
2936639.965_-159605.394,1,Clay,,2936639.965,-159605.3941,956.8595493,905.8595493,,,bh_152,outside_grid,outside_grid
2936639.965_-159605.394,2,Aquifer,,2936639.965,-159605.3941,905.8595493,898.8595493,,,bh_152,outside_grid,outside_grid
2936648.135_-206324.378,1,Clay,,2936648.135,-206324.3777,949.1179199,849.1179199,,,bh_153,drop,drop
2936656.247_-202414.707,1,Clay,,2936656.247,-202414.7071,949.4481315,932.4481315,,,bh_154,WSS,WSS
2936656.247_-202414.707,2,Aquifer,,2936656.247,-202414.7071,932.4481315,931.4481315,,,bh_154,WSS,WSS
2936656.247_-202414.707,3,Clay,,2936656.247,-202414.7071,931.4481315,928.4481315,,,bh_154,WSS,WSS
2936656.247_-202414.707,4,Bedrock,,2936656.247,-202414.7071,928.4481315,926.4481315,,,bh_154,WSS,WSS
2936656.247_-202414.707,5,Clay,,2936656.247,-202414.7071,926.4481315,886.4481315,,,bh_154,WSS,WSS
2936656.247_-202414.707,6,Aquifer,,2936656.247,-202414.7071,886.4481315,827.4481315,,,bh_154,WSS,WSS
2936656.247_-202414.707,7,Clay,,2936656.247,-202414.7071,827.4481315,734.4481315,,,bh_154,DC,DC
2936656.247_-202414.707,8,Bedrock,,2936656.247,-202414.7071,734.4481315,733.4481315,,,bh_154,DC,DC
2936656.247_-202414.707,9,Clay,,2936656.247,-202414.7071,733.4481315,591.4481315,,,bh_154,DC,DC
2936656.247_-202414.707,10,Aquifer,,2936656.247,-202414.7071,591.4481315,590.4481315,,,bh_154,DC,DC
2936656.247_-202414.707,11,Clay,,2936656.247,-202414.7071,590.4481315,546.4481315,,,bh_154,DC,DC
2936656.247_-202414.707,12,Bedrock,,2936656.247,-202414.7071,546.4481315,545.4481315,,,bh_154,DC,DC
2936656.247_-202414.707,13,Clay,,2936656.247,-202414.7071,545.4481315,539.4481315,,,bh_154,DC,DC
2936656.247_-202414.707,14,Bedrock,,2936656.247,-202414.7071,539.4481315,538.4481315,,,bh_154,DC,DC
2936656.247_-202414.707,15,Clay,,2936656.247,-202414.7071,538.4481315,535.4481315,,,bh_154,DC,DC
2936656.247_-202414.707,16,Bedrock,,2936656.247,-202414.7071,535.4481315,534.4481315,,,bh_154,DC,DC
2937014.505_-165065.764,1,Clay,,2937014.505,-165065.7642,965.3528689,964.3528689,,,bh_155,outside_grid,outside_grid
2937014.505_-165065.764,2,Aquifer,,2937014.505,-165065.7642,964.3528689,954.3528689,,,bh_155,outside_grid,outside_grid
2937014.505_-165065.764,3,Clay,,2937014.505,-165065.7642,954.3528689,863.3528689,,,bh_155,outside_grid,outside_grid
2937014.505_-165065.764,4,Aquifer,,2937014.505,-165065.7642,863.3528689,862.3528689,,,bh_155,outside_grid,outside_grid
2937014.505_-165065.764,5,Clay,,2937014.505,-165065.7642,862.3528689,836.3528689,,,bh_155,outside_grid,outside_grid
2937014.505_-165065.764,6,Bedrock,,2937014.505,-165065.7642,836.3528689,835.3528689,,,bh_155,outside_grid,outside_grid
2937014.505_-165065.764,7,Clay,,2937014.505,-165065.7642,835.3528689,704.3528689,,,bh_155,outside_grid,outside_grid
2937014.505_-165065.764,8,Aquifer,,2937014.505,-165065.7642,704.3528689,703.3528689,,,bh_155,outside_grid,outside_grid
2937014.505_-165065.764,9,Clay,,2937014.505,-165065.7642,703.3528689,668.3528689,,,bh_155,outside_grid,outside_grid
2937014.505_-165065.764,10,Aquifer,,2937014.505,-165065.7642,668.3528689,655.3528689,,,bh_155,outside_grid,outside_grid
2937014.505_-165065.764,11,Clay,,2937014.505,-165065.7642,655.3528689,652.3528689,,,bh_155,outside_grid,outside_grid
2937216.624_-169110.204,1,Aquifer,,2937216.624,-169110.204,953.3498504,946.3498504,,,bh_156,outside_grid,outside_grid
2937216.624_-169110.204,2,Clay,,2937216.624,-169110.204,946.3498504,906.3498504,,,bh_156,outside_grid,outside_grid
2937379.491_-190068.992,1,Clay,,2937379.491,-190068.9922,946.1921498,856.1921498,,,bh_157,WSS,WSS
2937379.491_-190068.992,2,Aquifer,,2937379.491,-190068.9922,856.1921498,826.1921498,,,bh_157,DC,DC
2937379.491_-190068.992,3,Clay,,2937379.491,-190068.9922,826.1921498,566.1921498,,,bh_157,DC,DC
2937379.491_-190068.992,4,Aquifer,,2937379.491,-190068.9922,566.1921498,544.1921498,,,bh_157,DC,DC
2937435.575_-211184.8,1,,Wahpeton Sand Plain,2937435.575,-211184.7998,,,834.25,814.25,bh_158,outside_grid,outside_grid
2937437.386_-211187.517,1,Clay,,2937437.386,-211187.5174,951.2260301,862.2260301,,,bh_159,WSS,WSS
2937437.386_-211187.517,2,Aquifer,,2937437.386,-211187.5174,862.2260301,850.2260301,,,bh_159,WSP,WSS
2937437.386_-211187.517,3,Clay,,2937437.386,-211187.5174,850.2260301,837.2260301,,,bh_159,UC,WSS
2937437.386_-211187.517,4,Aquifer,Wahpeton,2937437.386,-211187.5174,837.2260301,720.2260301,,,bh_159,WBV,WBV
2937437.386_-211187.517,5,Bedrock,,2937437.386,-211187.5174,720.2260301,716.2260301,,,bh_159,DC,DC
2937557.078_-152217.588,1,Clay,,2937557.078,-152217.5876,950.9834414,904.9834414,,,bh_160,outside_grid,outside_grid
2937557.078_-152217.588,2,Aquifer,,2937557.078,-152217.5876,904.9834414,902.9834414,,,bh_160,outside_grid,outside_grid
2937557.078_-152217.588,3,Clay,,2937557.078,-152217.5876,902.9834414,797.9834414,,,bh_160,outside_grid,outside_grid
2937557.078_-152217.588,4,Aquifer,Border aquifer,2937557.078,-152217.5876,797.9834414,793.9834414,,,bh_160,outside_grid,outside_grid
2937557.078_-152217.588,5,Clay,,2937557.078,-152217.5876,793.9834414,791.9834414,,,bh_160,outside_grid,outside_grid
2937557.078_-152217.588,6,Aquifer,Border aquifer,2937557.078,-152217.5876,791.9834414,789.9834414,,,bh_160,outside_grid,outside_grid
2937557.078_-152217.588,7,Clay,Border aquifer,2937557.078,-152217.5876,789.9834414,785.9834414,,,bh_160,outside_grid,outside_grid
2937557.078_-152217.588,8,Aquifer,Border aquifer,2937557.078,-152217.5876,785.9834414,777.9834414,,,bh_160,outside_grid,outside_grid
2937557.078_-152217.588,9,Clay,,2937557.078,-152217.5876,777.9834414,773.9834414,,,bh_160,outside_grid,outside_grid
2937557.078_-152217.588,10,Aquifer,,2937557.078,-152217.5876,773.9834414,771.9834414,,,bh_160,outside_grid,outside_grid
2937557.078_-152217.588,11,Clay,,2937557.078,-152217.5876,771.9834414,769.9834414,,,bh_160,outside_grid,outside_grid
2937587.637_-149804.909,1,Clay,,2937587.637,-149804.9091,951.4033725,950.4033725,,,bh_161,outside_grid,outside_grid
2937587.637_-149804.909,2,Aquifer,Buffalo Aquifer,2937587.637,-149804.9091,950.4033725,905.4033725,,,bh_161,outside_grid,outside_grid
2937587.637_-149804.909,3,Clay,,2937587.637,-149804.9091,905.4033725,884.4033725,,,bh_161,outside_grid,outside_grid
2937995.467_-222183.718,1,Clay,,2937995.467,-222183.7182,955.1335449,935.1335449,,,bh_162,WSS,WSS
2937995.467_-222183.718,2,Aquifer,,2937995.467,-222183.7182,935.1335449,890.1335449,,,bh_162,WSS,WSS
2937995.467_-222183.718,3,Clay,,2937995.467,-222183.7182,890.1335449,749.1335449,,,bh_162,DC,DC
2937995.467_-222183.718,4,Bedrock,,2937995.467,-222183.7182,749.1335449,715.1335449,,,bh_162,DC,DC
2938778.02_-163004.339,1,Clay,,2938778.02,-163004.3388,964.8555824,963.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,2,Aquifer,,2938778.02,-163004.3388,963.8555824,952.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,3,Clay,,2938778.02,-163004.3388,952.8555824,896.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,4,Aquifer,,2938778.02,-163004.3388,896.8555824,894.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,5,Clay,,2938778.02,-163004.3388,894.8555824,761.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,6,Aquifer,,2938778.02,-163004.3388,761.8555824,760.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,7,Clay,,2938778.02,-163004.3388,760.8555824,714.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,8,Aquifer,,2938778.02,-163004.3388,714.8555824,711.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,9,Clay,,2938778.02,-163004.3388,711.8555824,699.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,10,Aquifer,,2938778.02,-163004.3388,699.8555824,696.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,11,Clay,,2938778.02,-163004.3388,696.8555824,673.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,12,Aquifer,,2938778.02,-163004.3388,673.8555824,664.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,13,Bedrock,,2938778.02,-163004.3388,664.8555824,644.8555824,,,bh_163,outside_grid,outside_grid
2938778.02_-163004.339,14,Clay,,2938778.02,-163004.3388,644.8555824,637.8555824,,,bh_163,outside_grid,outside_grid
2939113.864_-193927.005,1,Clay,,2939113.864,-193927.005,945.3787402,919.3787402,,,bh_164,WSS,WSS
2939113.864_-193927.005,2,Aquifer,,2939113.864,-193927.005,919.3787402,917.3787402,,,bh_164,WSS,WSS
2939113.864_-193927.005,3,Clay,,2939113.864,-193927.005,917.3787402,911.3787402,,,bh_164,WSS,WSS
2939113.864_-193927.005,4,Aquifer,,2939113.864,-193927.005,911.3787402,908.3787402,,,bh_164,WSS,WSS
2939113.864_-193927.005,5,Clay,,2939113.864,-193927.005,908.3787402,864.3787402,,,bh_164,WSS,WSS
2939113.864_-193927.005,6,Aquifer,,2939113.864,-193927.005,864.3787402,858.3787402,,,bh_164,WSS,WSS
2939113.864_-193927.005,7,Clay,,2939113.864,-193927.005,858.3787402,728.3787402,,,bh_164,DC,DC
2939113.864_-193927.005,8,Bedrock,,2939113.864,-193927.005,728.3787402,727.3787402,,,bh_164,DC,DC
2939113.864_-193927.005,9,Clay,,2939113.864,-193927.005,727.3787402,711.3787402,,,bh_164,DC,DC
2939113.864_-193927.005,10,Aquifer,,2939113.864,-193927.005,711.3787402,709.3787402,,,bh_164,DC,DC
2939113.864_-193927.005,11,Clay,,2939113.864,-193927.005,709.3787402,659.3787402,,,bh_164,DC,DC
2939113.864_-193927.005,12,Bedrock,,2939113.864,-193927.005,659.3787402,654.3787402,,,bh_164,DC,DC
2939113.864_-193927.005,13,Aquifer,,2939113.864,-193927.005,654.3787402,653.3787402,,,bh_164,DC,DC
2939113.864_-193927.005,14,Bedrock,,2939113.864,-193927.005,653.3787402,569.3787402,,,bh_164,DC,DC
2939259.278_-239833.024,1,Clay,,2939259.278,-239833.0241,956.8042984,800,,,bh_165,WSS,WSS
2939259.278_-239833.024,1,Clay,,2939259.278,-239833.0241,800,666.8042984,,,bh_165,DC,DC
2939259.278_-239833.024,2,Aquifer,,2939259.278,-239833.0241,666.8042984,551.8042984,,,bh_165,WR,WR
2939259.278_-239833.024,3,Clay,,2939259.278,-239833.0241,551.8042984,503.8042984,,,bh_165,bot,bot
2939259.278_-239833.024,4,Bedrock,,2939259.278,-239833.0241,503.8042984,502.8042984,,,bh_165,bot,bot
2939946.827_-218689.078,1,Clay,,2939946.827,-218689.0782,954.2322425,787.2322425,,,bh_166,WSS,WSS
2939946.827_-218689.078,2,Aquifer,,2939946.827,-218689.0782,787.2322425,751.2322425,,,bh_166,WBV,WBV
2939946.827_-218689.078,3,Bedrock,,2939946.827,-218689.0782,751.2322425,714.2322425,,,bh_166,DC,DC
2939984.963_-212878.692,1,Clay,,2939984.963,-212878.6918,951.4262204,939.4262204,,,bh_167,WSS,WSS
2939984.963_-212878.692,2,Bedrock,,2939984.963,-212878.6918,939.4262204,938.4262204,,,bh_167,WSS,WSS
2939984.963_-212878.692,3,Aquifer,,2939984.963,-212878.6918,938.4262204,893.4262204,,,bh_167,WSP,WSS
2939984.963_-212878.692,4,Clay,,2939984.963,-212878.6918,893.4262204,852.4262204,,,bh_167,UC,WSS
2939984.963_-212878.692,5,Aquifer,Wahpeton,2939984.963,-212878.6918,852.4262204,719.4262204,,,bh_167,WBV,WBV
2939984.963_-212878.692,6,Clay,,2939984.963,-212878.6918,719.4262204,708.4262204,,,bh_167,DC,DC
2940015.785_-222627.999,1,,Wahpeton Sand Plain,2940015.785,-222627.9987,,,825.7,822.7,bh_168,outside_grid,outside_grid
2940015.785_-222627.999,2,,Wahpeton Shallow Sand,2940015.785,-222627.9987,,,909,906,bh_168,outside_grid,outside_grid
2940016.695_-213498.097,1,Clay,,2940016.695,-213498.0972,953.1363342,940.1363342,,,bh_169,WSS,WSS
2940016.695_-213498.097,2,Bedrock,,2940016.695,-213498.0972,940.1363342,939.1363342,,,bh_169,WSS,WSS
2940016.695_-213498.097,3,Clay,,2940016.695,-213498.0972,939.1363342,906.1363342,,,bh_169,WSS,WSS
2940016.695_-213498.097,4,Bedrock,,2940016.695,-213498.0972,906.1363342,905.1363342,,,bh_169,WSS,WSS
2940016.695_-213498.097,5,Aquifer,,2940016.695,-213498.0972,905.1363342,868.1363342,,,bh_169,WSP,WSS
2940016.695_-213498.097,6,Clay,,2940016.695,-213498.0972,868.1363342,832.1363342,,,bh_169,UC,WSS
2940016.695_-213498.097,7,Aquifer,Wahpeton,2940016.695,-213498.0972,832.1363342,738.1363342,,,bh_169,WBV,WBV
2940016.695_-213498.097,8,Clay,,2940016.695,-213498.0972,738.1363342,710.1363342,,,bh_169,DC,DC
2940017.572_-222630.692,1,Clay,,2940017.572,-222630.6922,957.7499937,922.7499937,,,bh_170,WSS,WSS
2940017.572_-222630.692,2,Aquifer,,2940017.572,-222630.6922,922.7499937,905.7499937,,,bh_170,WSS,WSS
2940017.572_-222630.692,3,Clay,,2940017.572,-222630.6922,905.7499937,828.7499937,,,bh_170,WSS,WSS
2940017.572_-222630.692,4,Aquifer,,2940017.572,-222630.6922,828.7499937,822.7499937,,,bh_170,WSS,WSS
2940017.572_-222630.692,5,Clay,,2940017.572,-222630.6922,822.7499937,817.7499937,,,bh_170,WSS,WSS
2940045.346_-214114.491,1,,Wahpeton Buried Valley,2940045.346,-214114.4906,,,711.51,681.51,bh_171,outside_grid,outside_grid
2940045.346_-214114.491,2,,Wahpeton Buried Valley,2940045.346,-214114.4906,,,791,786,bh_171,outside_grid,outside_grid
2940045.346_-214114.491,3,,Wahpeton Sand Plain,2940045.346,-214114.4906,,,881.99,876.99,bh_171,outside_grid,outside_grid
2940045.346_-214114.491,4,,Wahpeton Shallow Sand,2940045.346,-214114.4906,,,918.28,913.28,bh_171,outside_grid,outside_grid
2940047.147_-214117.202,1,Clay,,2940047.147,-214117.2016,953.6998782,940.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,2,Bedrock,,2940047.147,-214117.2016,943.6998782,942.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,3,Clay,,2940047.147,-214117.2016,942.6998782,937.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,4,Aquifer,,2940047.147,-214117.2016,940.6998782,928.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,5,Bedrock,,2940047.147,-214117.2016,940.6998782,939.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,6,Aquifer,,2940047.147,-214117.2016,940.6998782,928.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,7,Clay,,2940047.147,-214117.2016,939.6998782,936.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,8,Aquifer,,2940047.147,-214117.2016,937.6998782,876.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,9,Bedrock,,2940047.147,-214117.2016,900.6998782,899.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,10,Aquifer,,2940047.147,-214117.2016,899.6998782,869.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,11,Clay,,2940047.147,-214117.2016,876.6998782,851.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,12,Aquifer,,2940047.147,-214117.2016,869.6998782,839.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,13,Clay,,2940047.147,-214117.2016,844.6998782,842.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,14,Aquifer,,2940047.147,-214117.2016,842.6998782,689.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,15,Bedrock,,2940047.147,-214117.2016,689.6998782,687.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,16,Aquifer,,2940047.147,-214117.2016,687.6998782,681.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,17,Bedrock,,2940047.147,-214117.2016,681.6998782,678.6998782,,,bh_172,drop,drop
2940047.147_-214117.202,18,Clay,,2940047.147,-214117.2016,678.6998782,666.6998782,,,bh_172,drop,drop
2940077.906_-214737.387,1,Clay,,2940077.906,-214737.387,954.9514975,946.9514975,,,bh_173,WSS,WSS
2940077.906_-214737.387,2,Aquifer,,2940077.906,-214737.387,946.9514975,941.9514975,,,bh_173,WSS,WSS
2940077.906_-214737.387,3,Bedrock,,2940077.906,-214737.387,941.9514975,940.9514975,,,bh_173,WSS,WSS
2940077.906_-214737.387,4,Aquifer,Wahpeton,2940077.906,-214737.387,940.9514975,732.9514975,,,bh_173,WBV,WBV
2940077.906_-214737.387,5,Bedrock,,2940077.906,-214737.387,732.9514975,727.9514975,,,bh_173,DC,DC
2940077.906_-214737.387,6,Clay,,2940077.906,-214737.387,727.9514975,711.9514975,,,bh_173,DC,DC
2940111.424_-215392.503,1,Clay,,2940111.424,-215392.5026,953.3446188,940.3446188,,,bh_174,WSS,WSS
2940111.424_-215392.503,2,Bedrock,,2940111.424,-215392.5026,940.3446188,939.3446188,,,bh_174,WSS,WSS
2940111.424_-215392.503,3,Aquifer,Wahpeton,2940111.424,-215392.5026,939.3446188,732.3446188,,,bh_174,WBV,WBV
2940111.424_-215392.503,4,Bedrock,,2940111.424,-215392.5026,732.3446188,731.3446188,,,bh_174,WBV,WBV
2940111.424_-215392.503,5,Aquifer,,2940111.424,-215392.5026,731.3446188,727.3446188,,,bh_174,WBV,WBV
2940111.424_-215392.503,6,Clay,,2940111.424,-215392.5026,727.3446188,726.3446188,,,bh_174,DC,DC
2940153.41_-223317.958,1,Clay,,2940153.41,-223317.9582,959.2300888,857.2300888,,,bh_175,WSS,WSS
2940153.41_-223317.958,2,Aquifer,,2940153.41,-223317.9582,857.2300888,782.2300888,,,bh_175,WSS,WSS
2940153.41_-223317.958,3,Clay,,2940153.41,-223317.9582,782.2300888,755.2300888,,,bh_175,WSS,WSS
2940153.41_-223317.958,4,Aquifer,,2940153.41,-223317.9582,755.2300888,746.2300888,,,bh_175,WSS,WSS
2940153.41_-223317.958,5,Bedrock,,2940153.41,-223317.9582,746.2300888,719.2300888,,,bh_175,DC,DC
2940174.906_-213722.875,1,Clay,,2940174.906,-213722.8749,953.5110157,940.5110157,,,bh_176,WSS,WSS
2940174.906_-213722.875,2,Bedrock,,2940174.906,-213722.8749,940.5110157,939.5110157,,,bh_176,WSS,WSS
2940174.906_-213722.875,3,Aquifer,,2940174.906,-213722.8749,939.5110157,882.5110157,,,bh_176,WSS,WSS
2940174.906_-213722.875,4,Clay,,2940174.906,-213722.8749,882.5110157,870.5110157,,,bh_176,WSS,WSS
2940174.906_-213722.875,5,Aquifer,Wahpeton,2940174.906,-213722.8749,870.5110157,840.5110157,,,bh_176,WBV,WBV
2940174.906_-213722.875,6,Clay,,2940174.906,-213722.8749,840.5110157,837.5110157,,,bh_176,WBV,WBV
2940174.906_-213722.875,7,Aquifer,Wahpeton,2940174.906,-213722.8749,837.5110157,670.5110157,,,bh_176,WBV,WBV
2940174.906_-213722.875,8,Clay,,2940174.906,-213722.8749,670.5110157,660.5110157,,,bh_176,DC,DC
2940306.866_-216771.198,1,Clay,,2940306.866,-216771.1982,955.4285115,939.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,2,Aquifer,,2940306.866,-216771.1982,939.4285115,917.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,3,Clay,,2940306.866,-216771.1982,917.4285115,913.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,4,Aquifer,,2940306.866,-216771.1982,913.4285115,897.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,5,Clay,,2940306.866,-216771.1982,897.4285115,809.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,6,Aquifer,,2940306.866,-216771.1982,809.4285115,801.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,7,Clay,,2940306.866,-216771.1982,801.4285115,799.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,8,Aquifer,,2940306.866,-216771.1982,799.4285115,787.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,9,Clay,,2940306.866,-216771.1982,787.4285115,772.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,10,Bedrock,,2940306.866,-216771.1982,772.4285115,751.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,11,Aquifer,,2940306.866,-216771.1982,751.4285115,730.4285115,,,bh_177,drop,drop
2940306.866_-216771.198,12,Bedrock,,2940306.866,-216771.1982,730.4285115,719.4285115,,,bh_177,drop,drop
2940510.489_-209009.563,1,Clay,,2940510.489,-209009.5627,952.3665852,850,,,bh_178,WSS,WSS
2940510.489_-209009.563,1,Clay,,2940510.489,-209009.5627,850,614.3665852,,,bh_178,DC,DC
2940510.489_-209009.563,2,Bedrock,,2940510.489,-209009.5627,614.3665852,577.3665852,,,bh_178,DC,DC
2940752.894_-147052.813,1,Clay,,2940752.894,-147052.8129,953.2203297,936.2203297,,,bh_179,outside_grid,outside_grid
2940752.894_-147052.813,2,Aquifer,Buffalo Aquifer,2940752.894,-147052.8129,936.2203297,905.2203297,,,bh_179,outside_grid,outside_grid
2940752.894_-147052.813,3,Clay,,2940752.894,-147052.8129,905.2203297,900.2203297,,,bh_179,outside_grid,outside_grid
2940752.894_-147052.813,4,Aquifer,,2940752.894,-147052.8129,900.2203297,899.2203297,,,bh_179,outside_grid,outside_grid
2940752.894_-147052.813,5,Clay,,2940752.894,-147052.8129,899.2203297,898.2203297,,,bh_179,outside_grid,outside_grid
2940854.956_-184306.326,1,Clay,,2940854.956,-184306.3263,950.2869059,858.2869059,,,bh_180,WSS,WSS
2940854.956_-184306.326,2,Aquifer,,2940854.956,-184306.3263,858.2869059,855.2869059,,,bh_180,WSS,WSS
2940854.956_-184306.326,3,Clay,,2940854.956,-184306.3263,855.2869059,838.2869059,,,bh_180,WSS,WSS
2940854.956_-184306.326,4,Aquifer,,2940854.956,-184306.3263,838.2869059,835.2869059,,,bh_180,WSS,WSS
2940854.956_-184306.326,5,Clay,,2940854.956,-184306.3263,835.2869059,834.2869059,,,bh_180,WSS,WSS
2940854.956_-184306.326,6,Aquifer,,2940854.956,-184306.3263,834.2869059,828.2869059,,,bh_180,WSS,WSS
2940854.956_-184306.326,7,Clay,,2940854.956,-184306.3263,828.2869059,820.2869059,,,bh_180,DC,DC
2940854.956_-184306.326,8,Aquifer,,2940854.956,-184306.3263,820.2869059,818.2869059,,,bh_180,DC,DC
2940854.956_-184306.326,9,Clay,,2940854.956,-184306.3263,818.2869059,779.2869059,,,bh_180,DC,DC
2940854.956_-184306.326,10,Aquifer,,2940854.956,-184306.3263,779.2869059,778.2869059,,,bh_180,DC,DC
2940854.956_-184306.326,11,Clay,,2940854.956,-184306.3263,778.2869059,719.2869059,,,bh_180,DC,DC
2940854.956_-184306.326,12,Aquifer,,2940854.956,-184306.3263,719.2869059,715.2869059,,,bh_180,DC,DC
2940854.956_-184306.326,13,Clay,,2940854.956,-184306.3263,715.2869059,711.2869059,,,bh_180,DC,DC
2940854.956_-184306.326,14,Aquifer,,2940854.956,-184306.3263,711.2869059,703.2869059,,,bh_180,DC,DC
