Hole ID,TOP,BOTTOM,LITH,Description,Lith_2,Grouped,Aquifer_Units,aquifer,start_x,start_y,start_z,end_z,xy_id,Top_Screen_Elev,Bottom_Screen_Elev,Site_Index,Land_Surface_Elev_NVGD29
19892.0,88.0,93.0,CLAY,"silty, light gray, low plasticity",Clay,Clay,,Clay,2977092.836,-224979.2602,884.4546976,879.4546976,2977092.836_-224979.26,,,,
19892.0,93.0,97.0,CLAY,"sandy, silty, pebbly, gray moderately firm and plastic (till)",Clay,Clay,,Clay,2977092.836,-224979.2602,879.4546976,875.4546976,2977092.836_-224979.26,,,,
19892.0,97.0,101.0,CLAY,"very silty, light gray",Clay,Clay,,Clay,2977092.836,-224979.2602,875.4546976,871.4546976,2977092.836_-224979.26,,,,
19892.0,101.0,109.0,SILT,"clay and sand layers, interlayered sand is fine, sand at 106, silt crumbly",Silt,Clay,,Silt,2977092.836,-224979.2602,871.4546976,863.4546976,2977092.836_-224979.26,,,,
19892.0,109.0,201.0,CLAY,"sandy, silty, pebbly, light gray moderately firm and plastic more plastic in depth (till)",Clay,Clay,,Clay,2977092.836,-224979.2602,863.4546976,771.4546976,2977092.836_-224979.26,,,,
19892.0,201.0,223.0,CLAY,"pebbly, sandy, silty, gravelly, gray, drills faster (till)",Clay,Clay,,Clay,2977092.836,-224979.2602,771.4546976,749.4546976,2977092.836_-224979.26,,,,
19892.0,223.0,368.0,SAND & GRAVEL,"sand medium to coarse; gravel, fine to coarse; 227-229 layers of clay, 229-232 clay, carbonates, igneous, shale grains, rocks at 295 and 366 to 368",Sand and gravel,Aquifer,,Sand and gravel,2977092.836,-224979.2602,749.4546976,604.4546976,2977092.836_-224979.26,,,,
19892.0,368.0,0.0,CLAY,"didn't drill into, no cuttings returned up hole",Clay,Clay,,,2977092.836,-224979.2602,604.4546976,972.4546976,2977092.836_-224979.26,,,,
19893.0,0.0,3.0,TOPSOIL,black,Soil,Clay,,Soil,2977118.86,-224978.2753,972.4468179,969.4468179,2977118.86_-224978.275,,,,
19893.0,3.0,8.0,CLAY,"silty, yellow-brown",Clay,Clay,,Clay,2977118.86,-224978.2753,969.4468179,964.4468179,2977118.86_-224978.275,,,,
19893.0,8.0,17.0,CLAY,"sandy, silty, pebbly, yellow-brown (oxidized till)",Clay,Clay,,Clay,2977118.86,-224978.2753,964.4468179,955.4468179,2977118.86_-224978.275,,,,
19893.0,17.0,23.0,CLAY,"sandy, silty, pebbly, gray (till)",Clay,Clay,,Clay,2977118.86,-224978.2753,955.4468179,949.4468179,2977118.86_-224978.275,,,,
19893.0,23.0,41.0,SAND,fine to medium,Sand,Aquifer,,Sand,2977118.86,-224978.2753,949.4468179,931.4468179,2977118.86_-224978.275,,,,
19893.0,41.0,46.0,SILT,"brownish gray, soft",Silt,Clay,,Silt,2977118.86,-224978.2753,931.4468179,926.4468179,2977118.86_-224978.275,,,,
19893.0,46.0,63.0,CLAY,"sandy, silty, pebbly",Clay,Clay,,Clay,2977118.86,-224978.2753,926.4468179,909.4468179,2977118.86_-224978.275,,,,
19893.0,63.0,64.0,SAND,gravelly,Sand,Aquifer,,Sand,2977118.86,-224978.2753,909.4468179,908.4468179,2977118.86_-224978.275,,,,
19893.0,64.0,66.0,CLAY,"sandy, pebbly, silty, gray moderately firm, moderately plastic",Clay,Clay,,Clay,2977118.86,-224978.2753,908.4468179,906.4468179,2977118.86_-224978.275,,,,
19893.0,66.0,67.0,SAND & GRAVEL,no description,Sand and gravel,Aquifer,,Sand and gravel,2977118.86,-224978.2753,906.4468179,905.4468179,2977118.86_-224978.275,,,,
19893.0,67.0,82.0,CLAY,"sandy, silty, some pebbles (till)",Clay,Clay,,Clay,2977118.86,-224978.2753,905.4468179,890.4468179,2977118.86_-224978.275,,,,
19893.0,82.0,86.0,CLAY,very silty,Clay,Clay,,Clay,2977118.86,-224978.2753,890.4468179,886.4468179,2977118.86_-224978.275,,,,
19893.0,86.0,101.0,CLAY,"sandy, silty, pebbly, gray (till)",Clay,Clay,,Clay,2977118.86,-224978.2753,886.4468179,871.4468179,2977118.86_-224978.275,,,,
19893.0,101.0,110.0,SAND,"very fine, silt and clay layers",Sand,Aquifer,,Sand,2977118.86,-224978.2753,871.4468179,862.4468179,2977118.86_-224978.275,,,,
19893.0,110.0,113.0,SAND,fine,Sand,Aquifer,,Sand,2977118.86,-224978.2753,862.4468179,859.4468179,2977118.86_-224978.275,,,,
19893.0,113.0,116.0,SILT,clayey,Silt,Clay,,Silt,2977118.86,-224978.2753,859.4468179,856.4468179,2977118.86_-224978.275,,,,
19893.0,116.0,120.0,SAND,"fine to coarse, significant shale fraction",Sand,Aquifer,,Sand,2977118.86,-224978.2753,856.4468179,852.4468179,2977118.86_-224978.275,,,,
19893.0,120.0,224.0,CLAY,"very silty, sandy, pebbly light gray, moderately firm medium plasticity",Clay,Clay,,Clay,2977118.86,-224978.2753,852.4468179,748.4468179,2977118.86_-224978.275,,,,
19893.0,224.0,231.0,SAND,gravelly,Sand,Aquifer,,Sand,2977118.86,-224978.2753,748.4468179,741.4468179,2977118.86_-224978.275,,,,
19893.0,231.0,232.0,CLAY,no description,Clay,Clay,,Clay,2977118.86,-224978.2753,741.4468179,740.4468179,2977118.86_-224978.275,,,,
19893.0,232.0,285.0,SAND & GRAVEL,no description,Sand and gravel,Aquifer,,Sand and gravel,2977118.86,-224978.2753,740.4468179,687.4468179,2977118.86_-224978.275,,,,
19894.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2977143.874,-224977.3428,972.4393573,970.4393573,2977143.874_-224977.343,,,,
19894.0,2.0,8.0,CLAY,"silty, yellow-brown",Clay,Clay,,Clay,2977143.874,-224977.3428,970.4393573,964.4393573,2977143.874_-224977.343,,,,
19894.0,8.0,15.0,CLAY,"sandy, silty, pebbly, yellow-brown (oxidized till)",Clay,Clay,,Clay,2977143.874,-224977.3428,964.4393573,957.4393573,2977143.874_-224977.343,,,,
19894.0,15.0,24.0,CLAY,"sandy, silty, pebbly, gray (till)",Clay,Clay,,Clay,2977143.874,-224977.3428,957.4393573,948.4393573,2977143.874_-224977.343,,,,
19894.0,24.0,44.0,SAND,"fine to medium, significant portion of shale grains",Sand,Aquifer,,Sand,2977143.874,-224977.3428,948.4393573,928.4393573,2977143.874_-224977.343,,,,
19895.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2971681.123,-240310.7138,971.6299125,969.6299125,2971681.123_-240310.714,,,,
19895.0,2.0,21.0,CLAY,"smooth, yellow-brown, plastic moderately soft, mottled gray and yellow-brown from 16-21 feet",Clay,Clay,,Clay,2971681.123,-240310.7138,969.6299125,950.6299125,2971681.123_-240310.714,,,,
19895.0,21.0,32.0,CLAY,"smooth, gray, moderately soft plastic",Clay,Clay,,Clay,2971681.123,-240310.7138,950.6299125,939.6299125,2971681.123_-240310.714,,,,
19895.0,32.0,46.0,SAND & GRAVEL,"sand fine to coarse, gravel, fine to coarse, very poorly sorted, gravel subrounded to angular",Sand and gravel,Aquifer,,Sand and gravel,2971681.123,-240310.7138,939.6299125,925.6299125,2971681.123_-240310.714,,,,
19895.0,46.0,50.0,CLAY,"silty, gray, moderately soft, slightly plastic",Clay,Clay,,Clay,2971681.123,-240310.7138,925.6299125,921.6299125,2971681.123_-240310.714,,,,
19895.0,50.0,61.0,SAND,fine to medium,Sand,Aquifer,,Sand,2971681.123,-240310.7138,921.6299125,910.6299125,2971681.123_-240310.714,,,,
19895.0,61.0,172.0,CLAY,"sandy, silty, pebbly, gray to light gray, moderately soft to moderately firm, rocks at 104 feet (till)",Clay,Clay,,Clay,2971681.123,-240310.7138,910.6299125,799.6299125,2971681.123_-240310.714,,,,
19895.0,172.0,177.0,CLAY,"sandy, silty, pebbly, layers of gravel (till)",Clay,Clay,,Clay,2971681.123,-240310.7138,799.6299125,794.6299125,2971681.123_-240310.714,,,,
19895.0,177.0,192.0,CLAY,"sandy, silty, pebbly, gray sand layer at 182, rocks at 185 feet and 187 and 189 feet (till)",Clay,Clay,,Clay,2971681.123,-240310.7138,794.6299125,779.6299125,2971681.123_-240310.714,,,,
19895.0,192.0,196.0,CLAY,"very sandy, silty, pebbly medium to dark gray, stiff, slightly plastic (till)",Clay,Clay,,Clay,2971681.123,-240310.7138,779.6299125,775.6299125,2971681.123_-240310.714,,,,
19895.0,196.0,197.0,CLAY,"sandy, silty, pebbly, medium to light gray, stiff, slightly plastic (till)",Clay,Clay,,Clay,2971681.123,-240310.7138,775.6299125,774.6299125,2971681.123_-240310.714,,,,
19895.0,197.0,229.0,CLAY,"dark brown-gray, light tan streaks, smooth, greasy-looking mica flakes, plastic (bedrock)",Clay,Clay,,Clay,2971681.123,-240310.7138,774.6299125,742.6299125,2971681.123_-240310.714,,,,
19895.0,229.0,230.0,COAL,no description,Coal,Bedrock,,Coal,2971681.123,-240310.7138,742.6299125,741.6299125,2971681.123_-240310.714,,,,
19895.0,230.0,233.0,SILTSTONE,"light and dark layers, light layers more silty, more crumbly, dark layers  well indurated",Siltstone,Bedrock,,Siltstone,2971681.123,-240310.7138,741.6299125,738.6299125,2971681.123_-240310.714,,,,
19895.0,233.0,246.0,SAND & GRAVEL,"angular to subrounded, lots of quartz grains, many smokey quartz grains, poorly sorted",Sand and gravel,Aquifer,,Sand and gravel,2971681.123,-240310.7138,738.6299125,725.6299125,2971681.123_-240310.714,,,,
19895.0,246.0,281.0,CLAY,"silty, some silt, clayey, gray with reddish brown hue, mica specs, soft to moderately soft, crumbly when silty, some light tan layers, occasional coal lenses (bedrock)",Clay,Clay,,Clay,2971681.123,-240310.7138,725.6299125,690.6299125,2971681.123_-240310.714,,,,
19895.0,281.0,300.0,CLAY,"silty, dark gray to black, soft moderately plastic, mica flakes, greasy, coal layers after 291 feet (bedrock)",Clay,Clay,,Clay,2971681.123,-240310.7138,690.6299125,671.6299125,2971681.123_-240310.714,,,,
19896.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2971679.263,-240274.6421,971.7092858,969.7092858,2971679.263_-240274.642,,,,
19896.0,2.0,16.0,CLAY,"smooth, yellow-brown, soft highly plastic",Clay,Clay,,Clay,2971679.263,-240274.6421,969.7092858,955.7092858,2971679.263_-240274.642,,,,
19896.0,16.0,24.0,CLAY,"gray, smooth, soft, plastic",Clay,Clay,,Clay,2971679.263,-240274.6421,955.7092858,947.7092858,2971679.263_-240274.642,,,,
19896.0,24.0,46.0,CLAY,"sandy, silty, pebbly, gray  moderately plastic (till)",Clay,Clay,,Clay,2971679.263,-240274.6421,947.7092858,925.7092858,2971679.263_-240274.642,,,,
19896.0,46.0,47.0,SAND,fine to medium,Sand,Aquifer,,Sand,2971679.263,-240274.6421,925.7092858,924.7092858,2971679.263_-240274.642,,,,
19896.0,47.0,50.0,CLAY,"sandy, silty, pebbly, gray, moderately plastic (till)",Clay,Clay,,Clay,2971679.263,-240274.6421,924.7092858,921.7092858,2971679.263_-240274.642,,,,
19896.0,50.0,51.0,SAND,fine to medium,Sand,Aquifer,,Sand,2971679.263,-240274.6421,921.7092858,920.7092858,2971679.263_-240274.642,,,,
19896.0,51.0,81.0,CLAY,"sandy, silty, pebbly, gray to light gray, fairly stiff (till)",Clay,Clay,,Clay,2971679.263,-240274.6421,920.7092858,890.7092858,2971679.263_-240274.642,,,,
19896.0,81.0,86.0,SAND,fine to medium,Sand,Aquifer,,Sand,2971679.263,-240274.6421,890.7092858,885.7092858,2971679.263_-240274.642,,,,
19896.0,86.0,101.0,CLAY,"sandy, silty, pebbly, light gray to gray, fairly stiff (till)",Clay,Clay,,Clay,2971679.263,-240274.6421,885.7092858,870.7092858,2971679.263_-240274.642,,,,
19896.0,101.0,107.0,CLAY,"very sandy, silty, some pebbles, gray to light gray",Clay,Clay,,Clay,2971679.263,-240274.6421,870.7092858,864.7092858,2971679.263_-240274.642,,,,
19896.0,107.0,111.0,SAND,no description,Sand,Aquifer,,Sand,2971679.263,-240274.6421,864.7092858,860.7092858,2971679.263_-240274.642,,,,
19896.0,111.0,131.0,CLAY,"very sandy, silty, light gray fairly stiff, low plasticity",Clay,Clay,,Clay,2971679.263,-240274.6421,860.7092858,840.7092858,2971679.263_-240274.642,,,,
19896.0,131.0,134.0,SAND,fine,Sand,Aquifer,,Sand,2971679.263,-240274.6421,840.7092858,837.7092858,2971679.263_-240274.642,,,,
19896.0,134.0,159.0,CLAY,"sandy, silty, occasionally pebbles, gray to light gray (till)",Clay,Clay,,Clay,2971679.263,-240274.6421,837.7092858,812.7092858,2971679.263_-240274.642,,,,
19896.0,159.0,162.0,SAND,"with clay, layers",Sand,Aquifer,,Sand,2971679.263,-240274.6421,812.7092858,809.7092858,2971679.263_-240274.642,,,,
19896.0,162.0,201.0,CLAY,"very sandy, silty, pebbly, gray fairly stiff, slightly plastic (till)",Clay,Clay,,Clay,2971679.263,-240274.6421,809.7092858,770.7092858,2971679.263_-240274.642,,,,
19896.0,201.0,202.0,ROCK,no description,Boulders,Bedrock,,Boulders,2971679.263,-240274.6421,770.7092858,769.7092858,2971679.263_-240274.642,,,,
19896.0,202.0,228.0,CLAY,"brownish gray, soft, smooth not many sample returns",Clay,Clay,,Clay,2971679.263,-240274.6421,769.7092858,743.7092858,2971679.263_-240274.642,,,,
19896.0,228.0,242.0,SAND & GRAVEL,"sand, fine to coarse, gravel, fine",Sand and gravel,Aquifer,,Sand and gravel,2971679.263,-240274.6421,743.7092858,729.7092858,2971679.263_-240274.642,,,,
19896.0,242.0,250.0,CLAY,"soft, grayish-brown, not many sample returns",Clay,Clay,,Clay,2971679.263,-240274.6421,729.7092858,721.7092858,2971679.263_-240274.642,,,,
19897.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2976277.002,-240987.2549,973.8513338,971.8513338,2976277.002_-240987.255,,,,
19897.0,2.0,6.0,CLAY,"smooth, yellow-brown, plastic soft",Clay,Clay,,Clay,2976277.002,-240987.2549,971.8513338,967.8513338,2976277.002_-240987.255,,,,
19897.0,6.0,16.0,CLAY,"sandy, silty, pebbly, yellow-brown (oxidized till)",Clay,Clay,,Clay,2976277.002,-240987.2549,967.8513338,957.8513338,2976277.002_-240987.255,,,,
19897.0,16.0,21.0,CLAY,"sandy, silty, pebbly, gray moderately soft, plastic (till)",Clay,Clay,,Clay,2976277.002,-240987.2549,957.8513338,952.8513338,2976277.002_-240987.255,,,,
19897.0,21.0,40.0,CLAY,"sandy, silty, pebbly, gray very soft, fairly plastic (till)",Clay,Clay,,Clay,2976277.002,-240987.2549,952.8513338,933.8513338,2976277.002_-240987.255,,,,
19897.0,40.0,44.0,SAND,"fine, some medium",Sand,Aquifer,,Sand,2976277.002,-240987.2549,933.8513338,929.8513338,2976277.002_-240987.255,,,,
19897.0,44.0,57.0,CLAY,"silty, light gray, smooth fairly plastic (lacustrine or fluvial)",Clay,Clay,,Clay,2976277.002,-240987.2549,929.8513338,916.8513338,2976277.002_-240987.255,,,,
19897.0,57.0,74.0,SAND,"medium to coarse, some gravel, 1 foot of clay 62 feet -63 feet",Sand,Aquifer,,Sand,2976277.002,-240987.2549,916.8513338,899.8513338,2976277.002_-240987.255,,,,
19897.0,74.0,88.0,CLAY,"very sandy, silty, pebbly, light gray, soft, plastic (till)",Clay,Clay,,Clay,2976277.002,-240987.2549,899.8513338,885.8513338,2976277.002_-240987.255,,,,
19897.0,88.0,104.0,CLAY,"silty, sandy, a few pebbles, gray, moderately firm, slightly crumbly (till)",Clay,Clay,,Clay,2976277.002,-240987.2549,885.8513338,869.8513338,2976277.002_-240987.255,,,,
19897.0,104.0,179.0,CLAY,"very sandy, silty, occasional sand grains, soft, moderately plastic gray (till)",Clay,Clay,,Clay,2976277.002,-240987.2549,869.8513338,794.8513338,2976277.002_-240987.255,,,,
19897.0,179.0,276.0,SAND & GRAVEL,"sand medium to coarse gravel, fine to medium, angular to subrounded, igneous, carbonates, and shales",Sand and gravel,Aquifer,,Sand and gravel,2976277.002,-240987.2549,794.8513338,697.8513338,2976277.002_-240987.255,,,,
19897.0,276.0,278.0,CLAY,"silty, occasional pebbles, soft, plastic, gray to light gray",Clay,Clay,,Clay,2976277.002,-240987.2549,697.8513338,695.8513338,2976277.002_-240987.255,,,,
19897.0,278.0,324.0,CLAY,"sandy, silty, some pebbles gray to brownish-gray, soft to moderately firm, slightly plastic to moderately plastic (till)",Clay,Clay,,Clay,2976277.002,-240987.2549,695.8513338,649.8513338,2976277.002_-240987.255,,,,
19897.0,324.0,372.0,CLAY,"silty, very little sand, and only rare coarse sand or fine pebble-sized grains, gray, looks fluvial or lacustrine predominantly, fairly plastic (till)",Clay,Clay,,Clay,2976277.002,-240987.2549,649.8513338,601.8513338,2976277.002_-240987.255,,,,
19897.0,372.0,396.0,CLAY and SAND,"layers, shale and coal particles",Clay mix,Clay,,Clay mix,2976277.002,-240987.2549,601.8513338,577.8513338,2976277.002_-240987.255,,,,
19897.0,396.0,402.0,GRAVEL,"clayey, coal, wood fragments coarse to fine, dirty",Gravel,Aquifer,,Gravel,2976277.002,-240987.2549,577.8513338,571.8513338,2976277.002_-240987.255,,,,
19897.0,402.0,414.0,CLAY,"very sandy, soft, gray very plastic (till)",Clay,Clay,,Clay,2976277.002,-240987.2549,571.8513338,559.8513338,2976277.002_-240987.255,,,,
19897.0,414.0,444.0,CLAY and SAND,"layers, sand, fine to coarse; clay, soft, gray",Clay mix,Clay,,Clay mix,2976277.002,-240987.2549,559.8513338,529.8513338,2976277.002_-240987.255,,,,
19897.0,444.0,460.0,CLAY,"soft, light green, dries to greenish-white powder (talc like feel) weathered Precambrian",Clay,Clay,,Clay,2976277.002,-240987.2549,529.8513338,513.8513338,2976277.002_-240987.255,,,,
19898.0,0.0,2.0,TOPSOIL,black,Soil,Clay,,Soil,2955106.621,-220226.7755,963.7658843,961.7658843,2955106.621_-220226.776,,,,
19898.0,2.0,7.0,CLAY,"smooth, soft, yellow-brown, plastic",Clay,Clay,,,2955106.621,-220226.7755,961.7658843,956.7658843,2955106.621_-220226.776,,,,
19898.0,7.0,11.0,CLAY,"sandy, silty, yellow-brown moderately soft, fairly plastic (oxidized till)",Clay,Clay,,,2955106.621,-220226.7755,956.7658843,952.7658843,2955106.621_-220226.776,,,,
19898.0,11.0,19.0,CLAY,"with many thin layers of sand and gravel, yellow-brown",Clay,Clay,,,2955106.621,-220226.7755,952.7658843,944.7658843,2955106.621_-220226.776,,,,
19898.0,19.0,22.0,CLAY,"sandy, silty, pebbly, gray moderately soft and plastic (till)",Clay,Clay,,,2955106.621,-220226.7755,944.7658843,941.7658843,2955106.621_-220226.776,,,,
19898.0,22.0,24.0,CLAY,"gray, soft, very plastic smooth",Clay,Clay,,,2955106.621,-220226.7755,941.7658843,939.7658843,2955106.621_-220226.776,,,,
19898.0,24.0,27.0,SAND,"fine to medium, poorly sorted",Sand,Aquifer,,,2955106.621,-220226.7755,939.7658843,936.7658843,2955106.621_-220226.776,,,,
19898.0,27.0,56.0,CLAY,"very sandy, silty, pebbly gray, moderately stiff, slightly plastic",Clay,Clay,,,2955106.621,-220226.7755,936.7658843,907.7658843,2955106.621_-220226.776,,,,
19898.0,56.0,60.0,GRAVEL,"sandy, angular to subrounded, predominantly subangular, gravel very coarse, igneous, shales, and carbonates",Gravel,Aquifer,,,2955106.621,-220226.7755,907.7658843,903.7658843,2955106.621_-220226.776,,,,
19898.0,60.0,67.0,SAND,medium to coarse,Sand,Aquifer,,,2955106.621,-220226.7755,903.7658843,896.7658843,2955106.621_-220226.776,,,,
19898.0,67.0,101.0,CLAY,"gray, smooth, moderately firm, moderately plastic",Clay,Clay,,,2955106.621,-220226.7755,896.7658843,862.7658843,2955106.621_-220226.776,,,,
19898.0,101.0,102.0,SAND,no description,Sand,Aquifer,,Sand,2955106.621,-220226.7755,862.7658843,861.7658843,2955106.621_-220226.776,,,,
19898.0,102.0,117.0,CLAY,"very silty, sandy, medium to dark gray, fairly stiff",Clay,Clay,,Clay,2955106.621,-220226.7755,861.7658843,846.7658843,2955106.621_-220226.776,,,,
19898.0,117.0,118.0,ROCK and GRAVEL,no description,Gravel,Aquifer,,Gravel,2955106.621,-220226.7755,846.7658843,845.7658843,2955106.621_-220226.776,,,,
19898.0,118.0,132.0,CLAY,"silty, some sand, gray soft, plastic, rocks at 122 light gray (till)",Clay,Clay,,Clay,2955106.621,-220226.7755,845.7658843,831.7658843,2955106.621_-220226.776,,,,
19898.0,132.0,180.0,CLAY,"very, very sandy, medium gray with slight brownish hue, moderately soft, very low plasticity (till) thin layers of sand or sand and gravel from 132 to 149",Clay,Clay,,Clay,2955106.621,-220226.7755,831.7658843,783.7658843,2955106.621_-220226.776,,,,
19898.0,180.0,187.0,SAND,fine,Sand,Aquifer,,Sand,2955106.621,-220226.7755,783.7658843,776.7658843,2955106.621_-220226.776,,,,
19898.0,187.0,214.0,CLAY,"very sandy, silty, medium gray with slight brownish color, moderately soft slightly plastic, with frequent thin layers of fine sand (till)",Clay,Clay,,Clay,2955106.621,-220226.7755,776.7658843,749.7658843,2955106.621_-220226.776,,,,
19898.0,214.0,215.0,CLAY,"dark gray, moderately stiff, smooth, fairly plastic (bedrock)",Clay,Clay,,Clay,2955106.621,-220226.7755,749.7658843,748.7658843,2955106.621_-220226.776,,,,
19898.0,215.0,217.0,ROCK,siltstone (bedrock),Siltstone,Bedrock,,Siltstone,2955106.621,-220226.7755,748.7658843,746.7658843,2955106.621_-220226.776,,,,
19898.0,217.0,228.0,CLAY,"smooth, black, leaves dark smear, soft, plastic (bedrock)",Clay,Clay,,Clay,2955106.621,-220226.7755,746.7658843,735.7658843,2955106.621_-220226.776,,,,
19898.0,228.0,229.0,SAND,"coarse, very well sorted, smokey quartz, angular to subrounded most subangular (bedrock - sand derived from sapprolite at time of cretaceous deposition)",Sand,Aquifer,,Sand,2955106.621,-220226.7755,735.7658843,734.7658843,2955106.621_-220226.776,,,,
19898.0,229.0,240.0,CLAY,"smooth, brownish-gray, soft, plastic (bedrock)",Clay,Clay,,Clay,2955106.621,-220226.7755,734.7658843,723.7658843,2955106.621_-220226.776,,,,
